State Name,Temp,pH,Conductivity,Nitrate,Fecal_Coliform,Total_Coliform,TDS,Fluoride,WQI,WQI_Classification,WQI_Class_Encoded
ODISHA,25.0,6.85,390.0,6.1,39.2,130.0,583.2,0.415,10.000000000000025,Excellent,2
ODISHA,25.5,7.050000000000001,285.0,6.72,108.45,240.0,583.2,0.375,3.3333333333333806,Excellent,2
ODISHA,24.0,6.35,531.5,10.075,18.6,57.8,583.2,0.3999999999999999,43.33333333333336,Good,2
ODISHA,24.0,7.35,135.5,2.19,143.85,120.5,618.5,0.43,23.333333333333307,Excellent,2
ODISHA,25.5,6.5,540.5,10.18,12.4,11.6,583.2,0.41,33.33333333333333,Good,2
ODISHA,25.5,6.65,116.5,1.815,240.0,540.0,583.2,0.32,23.333333333333307,Excellent,2
ODISHA,26.0,6.85,757.0,9.925,532.4,723.2,583.2,0.35,10.000000000000025,Excellent,2
ODISHA,26.5,7.2,531.0,2.67,18.6,61.1,486.2,0.46,13.333333333333345,Excellent,2
ODISHA,25.5,6.45,324.0,5.64,113.05,253.58,583.2,0.345,36.66666666666665,Good,2
ODISHA,25.5,6.7,498.5,5.09,662.85,1141.38,583.2,0.365,19.999999999999986,Excellent,2
ODISHA,28.6,7.85,2798.0,2.655,3.55,8.82,1334.5,0.94,56.66666666666664,Poor,2
PUDUCHERRY,31.0,6.07,1123.0,8.93,11.8,25.07,627.0,0.522,61.99999999999998,Poor,2
PUDUCHERRY,31.0,6.29,2030.0,1.75,6.5,12.9,1209.0,0.5589999999999999,47.333333333333336,Good,2
PUDUCHERRY,30.5,6.54,955.0,4.12,25.72,78.0,494.0,195.124,30.666666666666664,Good,2
PUDUCHERRY,31.0,5.7,560.0,2.43,52.8,774.2,292.0,0.4,86.66666666666666,Very Poor,2
PUDUCHERRY,30.0,7.32,2370.0,0.32,2.6,7.9,1143.0,1.015,21.33333333333335,Excellent,2
PUDUCHERRY,29.5,7.33,1038.0,0.64,24.92,88.6,437.0,195.2,22.000000000000007,Excellent,2
PUDUCHERRY,31.0,6.55,916.0,4.08,25.72,74.4,401.0,0.4669999999999999,30.00000000000001,Good,2
PUDUCHERRY,31.0,6.39,1504.0,0.76,26.1,90.7,955.0,0.658,40.66666666666669,Good,2
PUDUCHERRY,31.0,7.1,2850.0,1.85,2.0,4.8,1512.0,0.6599999999999999,6.666666666666643,Excellent,2
PUDUCHERRY,31.0,6.38,2290.0,1.45,3.5,11.5,1141.0,0.962,41.333333333333336,Good,2
PUDUCHERRY,28.15,8.565,2375.0,0.32,3.5,11.5,1067.0,0.96,104.3333333333333,Unsuitable for Drinking,2
PUDUCHERRY,28.9,8.594999999999999,1785.0,0.38,10.16,20.98,848.5,0.8809999999999999,106.33333333333326,Unsuitable for Drinking,2
PUDUCHERRY,27.5,5.44,344.0,3.89,533.8,881.1,270.0,0.382,103.99999999999999,Unsuitable for Drinking,2
PUDUCHERRY,27.0,5.4,102.0,1.2,208.4,420.46,50.0,0.441,106.66666666666664,Unsuitable for Drinking,2
PUDUCHERRY,32.0,6.38,630.0,0.32,43.8,28.83,265.0,0.537,41.333333333333336,Good,2
PUDUCHERRY,32.0,6.78,767.0,0.32,53.6,50.18,206.0,0.4359999999999999,14.66666666666665,Excellent,2
PUDUCHERRY,31.0,7.31,1247.0,4.84,6.640000000000001,325.53000000000003,640.0,0.5439999999999999,20.666666666666643,Excellent,2
PUDUCHERRY,29.0,6.82,2110.0,3.04,3.4,10.7,1150.0,0.714,11.999999999999982,Excellent,2
PUDUCHERRY,32.0,7.35,1353.0,3.0,18.23,162.66,647.0,0.557,23.333333333333307,Excellent,2
PUDUCHERRY,30.5,7.51,1376.0,0.74,17.830000000000002,384.33,624.0,0.441,33.999999999999986,Good,2
NAN,25.97535,7.29030017921147,1414.3353658536585,3.3638274336283183,70.60394431554525,168.58667315175094,931.6065802592224,2.05475468975469,19.353345280764657,Excellent,2
PUDUCHERRY,30.0,7.06,2300.0,5.48,3.2,8.5,1100.0,0.991,3.999999999999974,Excellent,2
PUDUCHERRY,31.0,6.3,1196.0,1.8,3.64,23.83,483.0,195.143,46.66666666666668,Good,2
PUNJAB,27.26,7.5,1415.0,1.2,20.44,12.41,850.0,0.9,83.73457142422305,Very Poor,5
PUNJAB,24.25,7.85,5298.0,2.85,54.6,403.52,475.0,0.33,40.06633716859952,Good,1
PUNJAB,36.0,7.4,1668.0,1.65,28.2,82.62,264.0,0.8,74.37781633336378,Poor,3
PUNJAB,25.3,7.8,1331.0,1.0,4.79,27.33,797.0,0.8,76.948463356974,Very Poor,5
PUNJAB,22.0,7.85,455.5,2.5500000000000003,76.6,206.0,272.5,0.29,31.79149544942623,Good,1
PUNJAB,24.0,7.55,654.5,2.22,14.9,33.4,381.5,0.21,22.968142939761968,Excellent,0
PUNJAB,26.1,7.55,1055.0,3.015,60.8,29.64,619.0,0.5,48.79698657656835,Good,1
PUNJAB,28.6,7.4,2062.5,1.4449999999999998,5.08,22.4,1285.5,0.745,70.30588175610548,Poor,3
PUNJAB,29.1,7.300000000000001,1980.0,1.69,8.52,26.910000000000004,1313.5,0.755,70.43452132732679,Poor,3
PUNJAB,34.0,7.4,1074.5,0.81,131.36,87.92999999999999,650.0,0.455,43.77491210848325,Good,1
PUNJAB,33.5,7.8,420.0,2.051,79.44,366.0,256.5,0.39,53.33333333333332,Poor,2
PUNJAB,34.0,7.6,935.5,2.8600000000000003,11.97,93.56,693.5,0.5,49.0428162319017,Good,1
PUNJAB,32.5,7.45,1700.5,1.135,16.25,100.83,1080.0,0.5449999999999999,52.74778876104668,Poor,3
PUNJAB,26.4,7.4,886.0,0.6000000000000001,290.9,457.18,556.0,0.55,51.84561075092078,Poor,3
PUNJAB,27.64,7.4,971.0,0.8500000000000001,27.67,79.76,658.0,0.75,69.43864614089024,Poor,3
PUNJAB,27.3,7.7,857.0,1.32,86.4,538.1,520.0,0.38,46.66666666666668,Good,2
PUNJAB,28.24,7.9,740.0,0.99,3.0,9.1,447.0,0.536,60.00000000000002,Poor,2
PUNJAB,26.7,7.8,688.0,0.7,29.4,163.9,409.0,0.3,32.515750210533795,Good,1
PUNJAB,23.5,8.4,265.0,1.255,33.22,94.78,153.0,0.4049999999999999,93.33333333333336,Very Poor,2
PUNJAB,26.92,8.4,1452.0,2.2,19.020000000000003,415.7,795.0,0.9,89.95820143264442,Very Poor,5
PUNJAB,26.8,7.4,2538.0,2.7,5.2,47.0,1518.0,1.2,110.63351292119442,Unsuitable for Drinking,4
PUNJAB,28.08,8.0,594.5,0.4,19.0,30.82,344.0,0.29,32.88592378676732,Good,1
PUNJAB,27.65,7.6,1088.0,0.865,62.96,79.47,643.0,0.64,61.312021479519885,Poor,3
PUNJAB,28.0,7.550000000000001,1614.5,2.72,6.5,28.17,961.0,0.7949999999999999,75.20619869824168,Very Poor,5
PUNJAB,27.5,7.35,1102.0,1.5550000000000002,40.3,74.71000000000001,752.0,0.78,71.90616889375907,Poor,3
PUNJAB,26.7,7.35,930.5,0.905,10.6,62.6,572.0,0.8500000000000001,77.76132988869612,Very Poor,5
PUNJAB,27.6,7.3,2125.0,1.9,3.9,22.6,1253.0,1.2,109.42088140098824,Unsuitable for Drinking,4
PUNJAB,26.6,7.3,1815.0,1.6,16.990000000000002,40.74,1058.0,1.0,91.5749046256557,Very Poor,5
PUNJAB,32.0,7.7,325.0,0.5,291.05,569.98,195.0,0.3059999999999999,46.66666666666668,Good,2
PUNJAB,32.0,7.4,310.0,0.4,226.8,637.05,184.0,0.3339999999999999,26.66666666666669,Good,2
PUNJAB,29.0,7.800000000000001,832.0,1.9,34.4,462.1,501.0,0.3,32.739343185300186,Good,1
PUNJAB,28.0,7.949999999999999,563.5,4.32,8.2,25.2,355.5,0.22,26.574009222902017,Good,1
PUNJAB,29.0,8.2,577.0,0.69,20.8,39.2,347.0,0.24,29.8861960855934,Good,1
PUNJAB,26.8,7.95,2508.5,5.0600000000000005,5.970000000000001,47.0,1518.5,2.655,241.5253647561359,Unsuitable for Drinking,4
PUNJAB,22.7,7.75,1292.5,8.9,9.04,37.16,715.5,1.4,129.27334287076778,Unsuitable for Drinking,4
PUNJAB,28.1,7.699999999999999,1049.5,1.4149999999999998,61.96,212.64,634.0,1.495,136.63938744812754,Unsuitable for Drinking,4
PUNJAB,29.6,7.95,2626.5,2.04,5.2,39.0,1538.0,1.11,106.60581187410584,Unsuitable for Drinking,4
PUNJAB,29.5,7.5,1985.0,0.883,8.3,19.4,1076.0,0.438,33.33333333333333,Good,2
PUNJAB,29.4,7.699999999999999,837.5,4.155,30.8,66.5,488.5,0.5,49.61684168873467,Good,1
PUNJAB,36.0,7.6,827.5,0.8500000000000001,35.93,457.22,486.0,0.6,57.51096031311194,Poor,3
PUNJAB,26.7,7.55,777.5,2.65,4.6,17.7,465.0,0.21,23.13518869408172,Excellent,0
PUNJAB,36.0,7.45,960.0,0.8500000000000001,25.47,84.47,569.5,0.65,61.007417257683215,Poor,3
PUNJAB,36.0,7.55,1004.5,1.0,18.67,54.0,602.0,0.7,66.11932104120375,Poor,3
RAJASTHAN,26.0,7.675000000000001,5915.5,6.845000000000001,112.0,275.0,4027.0,1.015,100.6946008228574,Unsuitable for Drinking,4
RAJASTHAN,29.0,7.46,1360.5,2.965,2.95,5.5,795.0,0.8600000000000001,79.97181320325899,Very Poor,5
RAJASTHAN,29.5,7.375,2401.0,2.805,2.75,5.0,1891.5,0.56,54.5790517608742,Poor,3
RAJASTHAN,28.5,7.31,2106.5,1.475,6.5,20.0,1029.5,0.485,46.940660923913605,Good,1
RAJASTHAN,27.0,7.574999999999999,1906.0,2.4,29.0,71.0,994.0,0.8,76.09456975009893,Very Poor,5
RAJASTHAN,28.5,7.6,1246.0,2.93,31.0,66.5,780.0,0.51,50.250512383445454,Poor,3
RAJASTHAN,27.5,7.755,2110.0,2.055,9.4,15.5,1371.5,0.9,86.37431779441755,Very Poor,5
STATE NAME,25.97535,7.29030017921147,1414.3353658536585,3.3638274336283183,70.60394431554525,168.58667315175094,931.6065802592224,2.05475468975469,19.353345280764657,Excellent,2
NAN,25.97535,7.29030017921147,1414.3353658536585,3.3638274336283183,70.60394431554525,168.58667315175094,931.6065802592224,2.05475468975469,19.353345280764657,Excellent,2
NAN,25.97535,7.29030017921147,1414.3353658536585,3.3638274336283183,70.60394431554525,168.58667315175094,931.6065802592224,2.05475468975469,19.353345280764657,Excellent,2
RAJASTHAN,26.0,7.94,3860.0,4.11,8.9,14.5,2505.0,0.385,44.85354838218733,Good,1
RAJASTHAN,27.5,8.379999999999999,701.0,2.43,6.4,14.0,455.5,195.223,91.99999999999994,Very Poor,2
RAJASTHAN,26.5,8.25,9795.0,5.859999999999999,5.3,7.949999999999999,6365.0,1.665,165.92927332866608,Unsuitable for Drinking,4
RAJASTHAN,27.0,8.350000000000001,561.5,1.075,11.0,18.5,365.0,0.3,36.16059733256224,Good,1
RAJASTHAN,26.5,7.52,4630.0,5.15,7.949999999999999,11.5,3005.0,0.365,41.197248602360006,Good,1
RAJASTHAN,29.2,7.234999999999999,2465.0,4.37,2.0,11.5,1630.5,1.08,99.06546421432849,Very Poor,5
RAJASTHAN,28.4,7.45,2180.0,3.57,5.0,13.0,1445.0,1.095,101.47193939670656,Unsuitable for Drinking,4
RAJASTHAN,28.3,7.314999999999999,8650.0,8.72,5.0,18.5,5710.0,2.1950000000000003,204.58940076502404,Unsuitable for Drinking,4
RAJASTHAN,25.0,8.18,1086.0,2.22,10.0,18.0,760.0,0.68,68.87444830000305,Poor,3
RAJASTHAN,26.0,8.165,1591.5,1.92,7.0,17.0,1114.0,0.29,35.31777044714334,Good,1
RAJASTHAN,25.0,7.93,1715.0,2.37,6.0,17.0,1200.5,0.305,35.1875814233099,Good,1
RAJASTHAN,25.0,8.075,1503.0,3.47,5.5,8.5,1052.0,0.42,46.012408557310856,Good,1
RAJASTHAN,26.0,8.25,985.0,2.87,6.0,15.5,689.5,0.335,39.13359421767673,Good,1
RAJASTHAN,27.0,8.02,2207.5,3.93,9.3,16.0,1434.5,0.53,56.07798222384561,Poor,3
RAJASTHAN,27.0,8.46,1615.0,3.665,5.3,9.65,1049.5,0.335,41.34308802341746,Good,1
RAJASTHAN,26.5,8.13,1803.5,5.225,5.0,8.7,1172.0,0.28,34.57332194421617,Good,1
RAJASTHAN,26.0,8.434999999999999,798.5,0.865,5.65,10.1,519.0,0.22,30.031751412859297,Good,1
RAJASTHAN,22.0,7.66,2415.0,4.725,5.85,9.1,1570.0,0.705,69.17652497488815,Poor,3
RAJASTHAN,22.0,7.82,1590.0,3.74,4.5,9.2,1033.5,0.74,72.29823747704421,Poor,3
RAJASTHAN,22.0,7.87,621.0,0.875,16.0,25.0,403.5,0.305,33.37238215180756,Good,1
RAJASTHAN,24.5,7.435,6980.0,4.885,14.5,22.5,4536.5,0.4549999999999999,51.27752424943435,Poor,3
RAJASTHAN,28.0,8.27,1003.5,3.175,5.33,2.0,652.0,0.3399999999999999,39.72517514889559,Good,1
RAJASTHAN,25.5,8.275,982.5,4.22,5.57,3.8,638.0,0.4649999999999999,50.69431469982448,Poor,3
RAJASTHAN,25.75,7.845,5655.0,5.74,10.55,15.5,3670.0,0.415,49.04131408597896,Good,1
RAJASTHAN,25.5,7.870000000000001,2515.0,5.09,3.7,5.05,1636.0,0.4599999999999999,49.356970697754655,Good,1
RAJASTHAN,22.3,7.6,4775.0,5.720000000000001,37.5,97.5,3135.0,1.36,128.84000192777933,Unsuitable for Drinking,4
RAJASTHAN,21.55,7.585,2869.0,2.3200000000000003,5.5,13.0,1898.5,0.825,79.59288586024616,Very Poor,5
RAJASTHAN,22.35,7.78,6003.0,4.82,3.0,9.5,3705.0,0.955,96.05957091691272,Very Poor,5
RAJASTHAN,21.45,9.0,6216.0,3.285,8.5,13.5,4090.0,1.26,131.32275591270206,Unsuitable for Drinking,4
RAJASTHAN,23.5,7.154999999999999,989.0,1.295,10.0,15.5,715.5,0.45,41.62121635264156,Good,1
RAJASTHAN,28.5,7.355,1165.0,1.965,7.5,20.0,985.0,0.62,58.12927282135575,Poor,3
RAJASTHAN,28.5,7.125,3080.0,2.755,11.5,22.0,2416.5,0.665,62.87556704613481,Poor,3
RAJASTHAN,28.0,7.225,3161.0,1.605,14.0,14.0,2358.5,0.72,68.37182030560375,Poor,3
RAJASTHAN,28.0,7.21,4538.0,2.465,14.0,21.5,2807.0,0.735,71.1086478657454,Poor,3
RAJASTHAN,28.5,7.285,2195.5,1.915,17.0,25.5,1430.5,0.84,78.01371158392436,Very Poor,5
RAJASTHAN,30.0,7.475,2283.0,2.01,15.0,30.0,1432.0,0.735,70.23579505676803,Poor,3
RAJASTHAN,28.0,8.09,4784.5,9.15,245.0,490.0,2635.5,0.58,64.06829817672663,Poor,3
RAJASTHAN,28.4,7.685,21260.0,7.945,7.0,17.0,14019.0,2.115,215.241140585842,Unsuitable for Drinking,4
RAJASTHAN,27.2,8.065,21550.0,7.0200000000000005,4.0,12.0,13756.0,2.6500000000000004,264.7098849420145,Unsuitable for Drinking,4
RAJASTHAN,28.4,7.52,11505.0,8.67,3.0,10.0,7535.0,1.73,168.7945088728579,Unsuitable for Drinking,4
RAJASTHAN,29.0,7.805,5645.0,3.77,4.0,11.0,3635.0,1.545,147.33298582574906,Unsuitable for Drinking,4
RAJASTHAN,29.0,7.41,13155.0,5.904999999999999,2.5,4.75,8720.0,0.7150000000000001,81.30609964589739,Very Poor,5
RAJASTHAN,29.0,7.865,6200.0,6.9350000000000005,9.0,18.5,4095.0,1.805,171.2829409287838,Unsuitable for Drinking,4
RAJASTHAN,28.5,7.615,1696.0,2.85,40.5,82.5,1105.0,0.6900000000000001,66.61765668279915,Poor,3
RAJASTHAN,29.0,7.595,1469.0,2.85,35.5,61.5,998.0,0.8099999999999999,76.7015622621983,Very Poor,5
RAJASTHAN,28.0,7.58,1822.5,4.555,3.0,10.0,1342.0,0.65,63.16415712923224,Poor,3
RAJASTHAN,29.5,7.38,1515.0,2.58,11.0,19.5,1003.0,0.77,71.7709965604359,Poor,3
NAN,25.97535,7.29030017921147,1414.3353658536585,3.3638274336283183,70.60394431554525,168.58667315175094,931.6065802592224,2.05475468975469,19.353345280764657,Excellent,2
RAJASTHAN,26.5,8.3,3175.0,2.435,4.25,6.949999999999999,2062.5,0.8400000000000001,86.15864291946957,Very Poor,5
RAJASTHAN,26.5,7.939999999999999,1885.0,3.645,10.1,17.0,1214.5,0.38,42.02993676376586,Good,1
RAJASTHAN,27.5,8.54,3510.0,4.074999999999999,7.550000000000001,10.5,2270.0,1.39,136.29698708387872,Unsuitable for Drinking,4
RAJASTHAN,25.97535,7.29030017921147,1414.3353658536585,3.3638274336283183,70.60394431554525,168.58667315175094,931.6065802592224,2.05475468975469,19.353345280764657,Excellent,2
RAJASTHAN,19.25,7.995,961.0,1.16,3.85,5.85,624.5,0.515,52.98519452815065,Poor,3
RAJASTHAN,18.75,7.664999999999999,3155.0,4.425,3.8,5.75,2176.0,0.575,58.77576553130611,Poor,3
RAJASTHAN,24.0,7.46,2222.0,2.59,17.5,35.5,1896.0,0.285,30.96660173094289,Good,1
RAJASTHAN,30.0,7.41,1830.0,8.52,22.5,39.5,1249.0,0.92,85.72226356801511,Very Poor,5
RAJASTHAN,28.5,7.345,3380.0,2.25,19.0,39.5,2516.5,0.5800000000000001,57.26423271847321,Poor,3
RAJASTHAN,28.0,7.645,2465.0,5.03,112.0,223.5,1727.0,0.8500000000000001,81.85181059061071,Very Poor,5
RAJASTHAN,28.5,7.425,2325.0,2.99,6.0,12.5,1730.5,0.72,68.77081836767825,Poor,3
RAJASTHAN,22.0,7.529999999999999,3705.0,4.67,3.7,9.65,2405.0,0.835,81.1787761645309,Very Poor,5
RAJASTHAN,22.0,7.715,2850.0,4.705,4.25,9.1,1850.5,1.15,108.9301176199028,Unsuitable for Drinking,4
RAJASTHAN,29.5,7.385,34170.0,5.3,11.0,20.0,23530.0,1.425,168.6688455645857,Unsuitable for Drinking,4
NAN,25.97535,7.29030017921147,1414.3353658536585,3.3638274336283183,70.60394431554525,168.58667315175094,931.6065802592224,2.05475468975469,19.353345280764657,Excellent,2
RAJASTHAN,29.0,7.48,7750.0,5.74,10.5,18.5,5125.0,0.935,94.48919555799066,Very Poor,5
RAJASTHAN,27.5,7.56,2955.0,4.115,5.0,10.0,1970.0,0.665,65.63615829097293,Poor,3
RAJASTHAN,29.5,7.265000000000001,27500.0,8.754999999999999,2.0,3.85,10761.0,0.515,77.60262812122689,Very Poor,5
RAJASTHAN,30.5,7.484999999999999,20835.0,5.32,2.5,5.5,13810.0,0.415,64.82751321543442,Poor,3
RAJASTHAN,25.97535,7.29030017921147,1414.3353658536585,3.3638274336283183,70.60394431554525,168.58667315175094,931.6065802592224,2.05475468975469,19.353345280764657,Excellent,2
RAJASTHAN,29.5,7.83,11475.0,4.74,44.0,76.0,7950.0,1.4300000000000002,144.66774343286767,Unsuitable for Drinking,4
RAJASTHAN,29.0,7.470000000000001,2173.5,2.93,67.5,98.5,1394.0,0.58,56.58698736289938,Poor,3
RAJASTHAN,29.0,7.24,1906.0,3.46,18.5,35.5,1236.0,0.51,48.60746405706227,Good,1
RAJASTHAN,28.0,7.395,1478.0,3.99,4.5,9.5,1041.0,0.77,71.91190226158952,Poor,3
RAJASTHAN,27.5,7.335,1426.0,3.98,5.0,10.5,935.0,0.435,42.16060811290699,Good,1
RAJASTHAN,26.5,7.92,1439.5,3.625,8.649999999999999,12.0,935.5,0.29,33.50354127984254,Good,1
RAJASTHAN,27.0,8.334999999999999,4630.0,5.16,2.8,8.7,3009.5,1.3199999999999998,130.1722905822908,Unsuitable for Drinking,4
RAJASTHAN,26.0,7.525,2186.0,1.68,4.0,6.4,1421.5,0.36,37.72092236629837,Good,1
RAJASTHAN,28.4,7.984999999999999,3970.0,5.32,3.0,8.4,2625.0,0.49,54.53123890258627,Poor,3
RAJASTHAN,27.95,7.275,5505.0,12.035,6.5,17.0,3641.5,1.62,150.47507596972372,Unsuitable for Drinking,4
RAJASTHAN,28.0,7.15,8840.0,4.37,7.0,17.0,5880.0,2.13,197.83965949329848,Unsuitable for Drinking,4
RAJASTHAN,27.25,7.115,5690.0,6.22,5.0,16.5,3665.0,2.055,187.3007804969612,Unsuitable for Drinking,4
RAJASTHAN,27.95,7.245,16405.0,4.92,3.0,6.5,8745.0,2.245,216.8963869357441,Unsuitable for Drinking,4
RAJASTHAN,27.8,7.31,6635.0,5.36,6.0,20.0,4345.0,2.25,206.7811260260352,Unsuitable for Drinking,4
RAJASTHAN,27.5,8.085,778.0,1.13,10.1,17.0,505.5,0.4649999999999999,49.01512634564069,Good,1
RAJASTHAN,28.0,7.82,5135.0,3.34,6.449999999999999,9.6,3330.0,0.345,42.03087363914002,Good,1
RAJASTHAN,27.5,8.030000000000001,1745.0,4.14,8.45,12.0,1133.5,0.49,52.10882681946855,Poor,3
RAJASTHAN,27.5,8.07,1301.5,4.755,8.5,19.0,845.5,1.05,100.77804690591424,Unsuitable for Drinking,4
RAJASTHAN,26.5,7.965,1134.5,2.27,4.0,14.0,794.5,0.39,42.14021271522642,Good,1
RAJASTHAN,25.5,8.129999999999999,998.5,3.72,6.0,10.5,699.0,0.3349999999999999,38.36482094481477,Good,1
RAJASTHAN,26.0,8.125,741.5,1.67,7.0,17.5,519.0,0.325,37.05675039823863,Good,1
RAJASTHAN,27.5,7.640000000000001,1423.0,2.55,9.15,13.0,921.5,0.425,43.30696093203057,Good,1
RAJASTHAN,25.75,8.09,4930.0,5.005,7.949999999999999,11.5,3203.0,0.74,78.20027369392953,Very Poor,5
RAJASTHAN,27.0,8.01,6665.0,4.555,7.3,12.5,4330.0,1.295,128.1730067776662,Unsuitable for Drinking,4
RAJASTHAN,27.0,7.21,1624.0,2.8,7.0,13.0,796.0,0.59,54.93191692285839,Poor,3
RAJASTHAN,28.7,7.18,7360.0,4.3,2.0,3.85,4740.0,0.48,52.12866912204872,Poor,3
RAJASTHAN,21.5,7.835,4313.0,2.42,4.0,18.5,2805.0,1.2,115.772306435739,Unsuitable for Drinking,4
RAJASTHAN,22.25,7.355,8225.0,3.535,6.5,11.5,5415.0,1.25,121.60622824906908,Unsuitable for Drinking,4
RAJASTHAN,22.4,7.1850000000000005,2501.0,3.885,4.0,11.0,1640.0,1.55,139.78113490396618,Unsuitable for Drinking,4
TAMIL NADU,30.0,7.7,1149.5,3.4450000000000003,39.5,243.0,739.0,0.554,46.66666666666668,Good,2
TAMIL NADU,29.0,7.38,581.0,0.67,24.0,63.0,330.0,0.358,25.333333333333325,Good,2
TAMIL NADU,32.5,7.564999999999999,2323.0,0.32,7.030000000000001,3.6,1532.0,0.38,39.85415816921844,Good,1
TAMIL NADU,30.0,6.9350000000000005,3500.0,0.325,11.0,13.0,2226.0,0.42,41.30722511389117,Good,1
TAMIL NADU,29.5,7.765,1120.0,2.6300000000000003,7.9,6.05,764.0,0.56,50.99999999999998,Poor,2
TAMIL NADU,29.5,7.75,840.0,2.365,2.6,2.8,560.0,0.364,50.0,Good,2
TAMIL NADU,27.35,7.705,667.0,3.03,12.36,7.0,412.0,0.381,47.0,Good,2
NAN,25.97535,7.29030017921147,1414.3353658536585,3.3638274336283183,70.60394431554525,168.58667315175094,931.6065802592224,2.05475468975469,19.353345280764657,Excellent,2
TAMIL NADU,23.3,7.6,230.0,0.32,3.6,6.0,138.0,0.44,39.99999999999997,Good,2
TAMIL NADU,25.0,7.405,271.5,0.855,3.6,8.9,169.0,0.383,27.000000000000018,Good,2
TAMIL NADU,27.1,7.38,1669.5,0.32,3.6,10.35,972.0,0.453,25.333333333333325,Good,2
TAMIL NADU,25.0,7.619999999999999,235.0,0.325,13.0,24.5,140.0,0.3789999999999999,41.333333333333286,Good,2
TAMIL NADU,31.5,8.245000000000001,565.0,0.5,11.0,49.5,354.0,0.4059999999999999,83.00000000000006,Very Poor,2
TAMIL NADU,27.0,7.68,681.5,0.585,80.0,489.5,438.0,0.4049999999999999,45.333333333333314,Good,2
TAMIL NADU,35.0,7.65,2190.0,0.32,11.0,24.0,1416.0,0.26,29.78824409744417,Good,1
TAMIL NADU,29.0,6.949999999999999,1406.0,0.325,6.1,10.05,924.0,0.5359999999999999,3.3333333333333806,Excellent,2
TAMIL NADU,25.5,6.965,1008.0,0.32,5.529999999999999,3.65,644.0,0.5740000000000001,2.333333333333343,Excellent,2
TAMIL NADU,29.0,7.314999999999999,279.5,0.32,26.0,68.5,186.0,0.471,20.999999999999908,Excellent,2
TAMIL NADU,30.5,6.98,221.5,0.325,22.5,53.5,152.0,0.436,1.333333333333305,Excellent,2
TAMIL NADU,30.0,7.025,370.0,0.325,31.0,70.0,256.0,0.373,1.6666666666666903,Excellent,2
TAMIL NADU,30.0,6.53,1540.0,32.04,6.08,2.0,996.0,0.55,54.46897087024016,Poor,3
TAMIL NADU,30.0,6.64,1599.0,0.42,6.840000000000001,2.0,1024.0,0.62,58.53159604906706,Poor,3
NAN,25.97535,7.29030017921147,1414.3353658536585,3.3638274336283183,70.60394431554525,168.58667315175094,931.6065802592224,2.05475468975469,19.353345280764657,Excellent,2
TELANGANA,29.5,7.935,205.5,1.7000000000000002,11.04,22.0,121.0,0.7,67.84303171196949,Poor,3
TELANGANA,27.5,8.53,842.0,204.7,9.5,19.0,517.0,0.74,84.92034187643951,Very Poor,5
TELANGANA,22.5,7.605,1944.0,11.775,11.02,20.6,1172.5,0.315,34.45292477094939,Good,1
TELANGANA,29.6,8.28,1485.5,7.300000000000001,5.56,20.5,902.5,1.12,108.63690276889986,Unsuitable for Drinking,4
TELANGANA,24.5,7.455,2690.0,21.805,2.34,25.6,1592.5,0.32,35.16522400288153,Good,1
TELANGANA,27.0,7.96,1871.5,5.800000000000001,12.91,19.0,1179.0,1.03,98.99285466066011,Very Poor,5
TELANGANA,27.0,8.495000000000001,1051.0,3.75,7.359999999999999,19.0,670.0,1.06,104.21426886433508,Unsuitable for Drinking,4
TELANGANA,28.5,7.735,1826.5,3.85,12.91,29.5,1142.0,1.05,99.05764478637164,Very Poor,5
TELANGANA,29.0,7.865,957.5,3.05,6.7700000000000005,40.5,584.0,0.91,86.65053559289359,Very Poor,5
TELANGANA,23.5,7.16,3150.0,16.73,12.45,192.64,1936.25,0.26,28.253144372913688,Good,1
TELANGANA,25.0,7.565,2326.5,23.81,5.1,35.0,1414.225,0.3249999999999999,36.02669475263548,Good,1
TELANGANA,22.0,8.004999999999999,1857.0,10.27,12.91,17.240000000000002,1127.75,0.275,33.53463071611928,Good,1
TELANGANA,30.3,7.609999999999999,1393.0,6.6,6.38,23.0,882.0,1.08,100.42835737984356,Unsuitable for Drinking,4
TELANGANA,29.0,8.11,1022.0,3.1,4.5600000000000005,27.5,629.0,0.99,95.39458167189196,Very Poor,5
TELANGANA,34.5,7.315,1557.0,10.335,20.28,87.8,954.65,0.3349999999999999,33.6995551015128,Good,1
TELANGANA,35.0,7.095000000000001,2617.0,21.83,4.74,39.61,1592.25,0.43,42.23514677756473,Good,1
TELANGANA,34.0,6.84,4905.0,26.73,11.64,26.24,2972.5,0.3399999999999999,37.734721714911885,Good,1
TELANGANA,22.5,7.765000000000001,2293.0,25.35,6.56,16.2,1392.125,0.51,53.57696433735124,Poor,3
TELANGANA,22.5,7.875,1726.0,11.345,13.169999999999998,46.9,1037.825,0.26,31.222335105114706,Good,1
TELANGANA,25.0,7.5,1194.5,13.2,14.3,389.1,736.625,0.415,41.6479076302012,Good,1
TELANGANA,28.0,7.21,1073.0,13.6,8.16,46.0,654.0,1.04,94.10778898933631,Very Poor,5
TELANGANA,31.0,7.17,2570.0,12.4,5.54,120.0,1542.0,1.16,106.0231901703548,Unsuitable for Drinking,4
